nom, code_postal, latitude, longitude, variable_linguistique
Montgivray,36400,46.5962273498,1.96629767733,-1
Montierchaume,36130,46.8664822009,1.77844723224,0
Montipouret,36230,46.6568299962,1.91357333323,0
Montlevicq,36400,46.5799416307,2.08420798792,0
Mosnay,36200,46.6262386861,1.62506020727,-1
Motte-Feuilly,36160,46.5478040001,2.07378782307,-1
Mouhers,36340,46.5633034226,1.77994822174,0
Mouhet,36170,46.3892514963,1.44265053138,0
Moulins-sur-Céphons,36110,47.0089111933,1.56079458695,0
Murs,36700,46.925404896,1.16199898894,0
Néons-sur-Creuse,36220,46.734899055,0.917095458404,0
Néret,36400,46.5724464938,2.14124450374,0
Neuillay-les-Bois,36500,46.7623476722,1.4785357393,0
Neuvy-Pailloux,36100,46.9035481163,1.85857404368,0
Neuvy-Saint-Sépulchre,36230,46.5924338706,1.81276111894,0
Niherne,36250,46.8018622942,1.55801304217,-1
Nohant-Vic,36400,46.6401357121,1.95677952761,-1
Nuret-le-Ferron,36800,46.6891633663,1.42831929228,0
Obterre,36290,46.9072520176,1.06310600327,0
Orsennes,36190,46.4793175378,1.69542411224,0
Orville,36210,47.1433950802,1.77650851914,-1
Oulches,36800,46.6025646156,1.31003931373,0
Palluau-sur-Indre,36500,46.9503340872,1.30699854717,0
Parnac,36170,46.4410252486,1.46522668172,1
Paudy,36260,47.0346681884,1.92029512181,1
Paulnay,36290,46.8615135571,1.14964344922,-1
Pêchereau,36200,46.5845928645,1.57047280121,0
Pellevoisin,36180,46.9860152232,1.42163571271,0
Pérassay,36160,46.4754394815,2.14469333686,-1
Pérouille,36350,46.7096405826,1.51526051031,0
Badecon-le-Pin,36200,46.532036139,1.60190321862,0
Poinçonnet,36330,46.7565614091,1.72996377685,0
Pommiers,36190,46.521846173,1.65349444143,-1
Pont-Chrétien-Chabenet,36800,46.6284901287,1.50039089772,0
Poulaines,36210,47.1498063168,1.64502006889,0
Pouligny-Notre-Dame,36160,46.4730747606,2.00655850845,0
Pouligny-Saint-Martin,36160,46.5149038846,2.00555545984,0
Pouligny-Saint-Pierre,36300,46.684081947,1.04652871345,0
Préaux,36240,47.0305164797,1.30603010451,0
Preuilly-la-Ville,36220,46.6980523069,0.980437469492,-1
Prissac,36370,46.524638893,1.29857907076,1
Pruniers,36120,46.7812910587,2.05837343794,-1
Reboursin,36150,47.1082025361,1.81207985903,0
Reuilly,36260,47.080059286,2.01080444481,-1
Rivarennes,36800,46.6136609061,1.37923363708,0
Rosnay,36300,46.7081092632,1.20629298649,-1
Roussines,36170,46.4618536752,1.37726376805,0
Rouvres-les-Bois,36110,47.0727033689,1.65279278952,0
Ruffec,36300,46.6238195664,1.1836718516,0
Sacierges-Saint-Martin,36170,46.5020933544,1.3636862665,0
Saint-Aigny,36300,46.6332010189,1.00576918514,-1
Saint-Aoustrille,36100,46.9325345658,1.92998752621,0
Saint-Août,36120,46.7258764894,1.96323578512,0
Saint-Aubin,36100,46.861488808,2.03208809042,0
Saint-Benoît-du-Sault,36170,46.4476641903,1.39936861789,0
Saint-Chartier,36400,46.6758816931,1.98233064219,0
Saint-Christophe-en-Bazelle,36210,47.1875900989,1.71219457331,0
Saint-Christophe-en-Boucherie,36400,46.6796859188,2.11586073047,-1
Saint-Civran,36170,46.4938472391,1.40425431776,1
Saint-Cyran-du-Jambot,36700,47.0224840365,1.15675534886,0
Saint-Denis-de-Jouhet,36230,46.5265897441,1.84504913909,0
Sainte-Fauste,36100,46.8545598385,1.87113964602,0
Saint-Florentin,36150,47.0986279649,1.77918217074,0
Saint-Gaultier,36800,46.6480131941,1.43032381865,0
Sainte-Gemme,36500,46.8595428398,1.33333500724,0
Saint-Genou,36500,46.911791678,1.3504650552,0
Saint-Georges-sur-Arnon,36100,46.9864324213,2.06490343076,0
Saint-Gilles,36170,46.4792987995,1.44895217006,1
Saint-Hilaire-sur-Benaize,36370,46.5569306116,1.06674152425,0
Saint-Lactencin,36500,46.8956769207,1.49717761772,0
Sainte-Lizaigne,36260,47.0110071957,1.99544056226,0
Saint-Marcel,36200,46.6083971335,1.52347471994,0
Saint-Maur,36250,46.7890918907,1.62343965566,0
Saint-Maur,36250,46.7890918907,1.62343965566,0
Saint-Médard,36700,47.0052566616,1.26515419638,-1
Saint-Michel-en-Brenne,36290,46.7879524316,1.1742571119,0
Saint-Pierre-de-Jards,36260,47.1019578321,1.96965662578,0
Saint-Pierre-de-Lamps,36110,46.9680272917,1.51403453465,0
Saint-Plantaire,36190,46.432132753,1.64824478911,0
Sainte-Sévère-sur-Indre,36160,46.5042219323,2.06769602901,0
Saint-Valentin,36100,46.9621074542,1.85100713344,0
Sarzay,36230,46.5974798538,1.90704131796,-1
Sassierges-Saint-Germain,36120,46.7550023432,1.89054741912,-1
Saulnay,36290,46.8684293874,1.25671383741,-1
Sauzelles,36220,46.6542476574,0.985473920463,1
Sazeray,36160,46.4467096197,2.04531579946,-1
Ségry,36100,46.8846862374,2.09589433359,-1
Selles-sur-Nahon,36180,47.0177325936,1.45548749764,0
Sembleçay,36210,47.2185048101,1.69379686982,-1
Sougé,36500,46.9659142337,1.48046775044,-1
Tendu,36200,46.6521648275,1.56566205857,0
Thenay,36800,46.5948540817,1.42889771052,-1
Thevet-Saint-Julien,36400,46.6344948494,2.06994108021,0
Thizay,36100,46.8989940984,1.92934750416,-1
Tilly,36310,46.4050751872,1.21140507428,-1
Tournon-Saint-Martin,36220,46.7300364978,0.983181764115,0
Tranger,36700,46.9730217907,1.24675037798,0
Tranzault,36230,46.622046927,1.85411308963,0
Urciers,36160,46.528816556,2.14569047722,-1
Valençay,36600,47.1558433483,1.55858540806,-1
Val-Fouzon,36210,47.2049167423,1.59155940646,0
Val-Fouzon,36210,47.2049167423,1.59155940646,0
Val-Fouzon,36210,47.2049167423,1.59155940646,0
Vatan,36150,47.0538873718,1.82531478025,1
Velles,36330,46.69976205,1.63686768845,1
Vendœuvres,36500,46.7879906602,1.3602788548,0
Vernelle,36600,47.242881421,1.56367685749,0
Verneuil-sur-Igneraie,36400,46.6542492124,2.01447840786,-1
Veuil,36600,47.1325742708,1.50980110531,-1
Vicq-Exemplet,36400,46.6210252622,2.14341177341,0
Vicq-sur-Nahon,36600,47.1002749222,1.55803357778,0
Vigoulant,36160,46.4389739269,2.08397250932,0
Vigoux,36170,46.517396736,1.47441263851,0
Vijon,36160,46.4364401153,2.12180186479,0
Villedieu-sur-Indre,36320,46.8446125894,1.51599368144,1
Villegongis,36110,46.9241338236,1.58960758667,1
Villegouin,36500,46.9735557689,1.35589306474,1
Villentrois,36600,47.1877948714,1.45972969397,1
Villiers,36290,46.8845013105,1.19883846025,1
Vineuil,36110,46.9074666618,1.65377312715,-1
Vouillon,36100,46.8199826355,1.9132066864,0
Abilly,37160,46.9411244235,0.734787296451,-1
Ambillou,37340,47.4520562833,0.446595189261,0
Amboise,37400,47.3917237652,1.00023994675,0
Anché,37500,47.1322445676,0.307767797978,-1
Antogny-le-Tillac,37800,46.9684491062,0.55478841999,1
Artannes-sur-Indre,37260,47.2760783229,0.594691444381,0
Assay,37120,47.0676563174,0.276362462975,-1
Athée-sur-Cher,37270,47.3147073086,0.902278800699,0
Autrèche,37110,47.5225157675,1.00231924384,0
Auzouer-en-Touraine,37110,47.55445629,0.93712101113,0
Avoine,37420,47.2237767737,0.18754463005,-1
Avon-les-Roches,37220,47.1830390826,0.459616405273,0
Avrillé-les-Ponceaux,37340,47.388268784,0.302971878104,0
Azay-le-Rideau,37190,47.2729677305,0.469464530446,0
Azay-sur-Cher,37270,47.3343646706,0.844886964045,0
Azay-sur-Indre,37310,47.2038896853,0.943284326846,0
Ballan-Miré,37510,47.3367884418,0.601376208725,-1
Barrou,37350,46.8814967134,0.77481154577,0
Beaulieu-lès-Loches,37600,47.1281892877,1.02294110179,0
Beaumont-Louestault,37360,47.568810886,0.67274558764,0
Beaumont-en-Véron,37420,47.1939476684,0.186243013287,0
Beaumont-Village,37460,47.1798992552,1.20434805914,0
Benais,37140,47.3156279814,0.217451239444,0
Berthenay,37510,47.3604120561,0.525356323149,-1
Betz-le-Château,37600,47.000465147,0.95244957404,0
Bléré,37150,47.3074648411,0.987107533288,-1
Bossay-sur-Claise,37290,46.8247426459,0.975476397199,0
Bossée,37240,47.1125871267,0.733241640031,0
Boulay,37110,47.5947862133,0.844355830752,-1
Bourgueil,37140,47.3103261914,0.17424139464,0
Bournan,37240,47.0687895406,0.7310286673,1
Boussay,37290,46.8484852345,0.892362482013,-1
Braslou,37120,46.9991365379,0.407502661528,0
Braye-sous-Faye,37120,46.9823047601,0.328685005492,-1
Braye-sur-Maulne,37330,47.5595510879,0.260858809315,1
Brèches,37330,47.560326962,0.407664041185,0
Bréhémont,37130,47.2893596195,0.361536652473,1
Bridoré,37600,47.0367101954,1.079173286,-1
Brizay,37220,47.0963197931,0.38766475605,-1
Bueil-en-Touraine,37370,47.63053702,0.552522372258,0
Candes-Saint-Martin,37500,47.2026345011,0.0740845875144,0
Cangey,37530,47.4887286786,1.06027361973,-1
Celle-Guenand,37350,46.9489706333,0.899411623178,0
Celle-Saint-Avant,37160,47.0207240474,0.615608165766,0
Céré-la-Ronde,37460,47.2539221979,1.1815724802,0
Cerelles,37390,47.5032297847,0.684878284494,1
Chambon,37290,46.838530543,0.826201928032,0
Chambourg-sur-Indre,37310,47.1721202579,0.968767881944,0
Chambray-lès-Tours,37170,47.3312652065,0.716803612336,0
Champigny-sur-Veude,37120,47.0566092361,0.327929999931,0
Chançay,37210,47.4496671434,0.88057915544,-1
Chanceaux-près-Loches,37600,47.1409474876,0.939622446092,0
Chanceaux-sur-Choisille,37390,47.4781190153,0.703218955868,0
Channay-sur-Lathan,37330,47.4777083311,0.253067103583,1
Chapelle-aux-Naux,37130,47.3134280853,0.417814420608,0
Chapelle-Blanche-Saint-Martin,37240,47.0841623177,0.784624904578,0
Chapelle-sur-Loire,37140,47.2509587327,0.215361451048,0
Charentilly,37390,47.4686972065,0.595174138773,-1
Chargé,37530,47.431662181,1.04123088283,-1
Charnizay,37290,46.9160338109,0.990841161121,-1
Château-la-Vallière,37330,47.5271484984,0.329691100223,0
Château-Renault,37110,47.592456846,0.909725910608,0
Chaumussay,37350,46.8762355769,0.851825400667,-1
Chaveignes,37120,47.0237454107,0.351516641316,0
Chédigny,37310,47.2225259343,0.991792696034,-1
Cheillé,37190,47.2404359595,0.42271429375,-1
Chemillé-sur-Dême,37370,47.6592186716,0.668156723378,0
Chemillé-sur-Indrois,37460,47.1535504221,1.15871292042,0
Chenonceaux,37150,47.3396827189,1.07035126268,0
Chezelles,37220,47.0666739706,0.439662413548,1
Chinon,37500,47.1723001595,0.245084664558,0
Chisseaux,37150,47.3494308209,1.09603138908,0
Chouzé-sur-Loire,37140,47.2459736126,0.109159987827,0
Cigogné,37310,47.2656141951,0.943216158829,-1
Cinais,37500,47.1577838408,0.176177175254,0
Cinq-Mars-la-Pile,37130,47.3535034952,0.453317897903,0
Ciran,37240,47.0515428726,0.873159518257,1
Civray-de-Touraine,37150,47.3394574162,1.04082548728,0
Civray-sur-Esves,37160,47.0362576539,0.7127037725,0
Cléré-les-Pins,37340,47.4456343529,0.37899902505,0
Continvoir,37340,47.3679713688,0.235916489802,0
Cormery,37320,47.2592432669,0.845873952159,-1
Couesmes,37330,47.5537288182,0.360356955229,0
Courçay,37310,47.2497992287,0.884516285898,-1
Courcelles-de-Touraine,37330,47.4894185578,0.333267121992,0
Courcoué,37120,47.0300727285,0.399538654652,-1
Couziers,37500,47.1679298412,0.0772163392705,-1
Cravant-les-Côteaux,37500,47.1685788687,0.341605997967,0
Crissay-sur-Manse,37220,47.1665198004,0.494306101792,0
Croix-en-Touraine,37150,47.34896993,0.992396977664,0
Crotelles,37380,47.5385005841,0.822690179098,1
Crouzilles,37220,47.1310109532,0.469231881313,1
Cussay,37240,47.0190077261,0.768935236733,-1
Dame-Marie-les-Bois,37110,47.5494780596,1.04682075879,0
Dierre,37150,47.3536037001,0.956010471155,0
Dolus-le-Sec,37310,47.1649485562,0.890511286523,0
Draché,37800,47.0667689178,0.63417537675,-1
Druye,37190,47.2972672597,0.53435694,-1
Épeigné-les-Bois,37150,47.2765013353,1.12347391282,0
Épeigné-sur-Dême,37370,47.675476557,0.617884266098,0
Essards,37130,47.3426883416,0.2979916496,0
Esves-le-Moutier,37240,47.0320001682,0.903999367241,0
Esvres,37320,47.2932820552,0.79068276272,0
Faye-la-Vineuse,37120,46.952742358,0.343186442748,0
Ferrière,37110,47.6237299052,0.756396261973,0
Ferrière-Larçon,37350,46.9960395019,0.874010150834,0
Ferrière-sur-Beaulieu,37600,47.1454064832,1.04844455169,1
Fondettes,37230,47.4111012484,0.603284318045,0
Francueil,37150,47.3099460236,1.07846481627,0
Genillé,37460,47.1845516654,1.10886263698,-1
Gizeux,37340,47.3894530946,0.187822505403,1
Grand-Pressigny,37350,46.9180024855,0.816357986634,-1
Guerche,37350,46.893743302,0.725400888064,-1
Descartes,37160,46.9943964229,0.696948012849,0
Hermites,37110,47.668662913,0.760117303641,0
Hommes,37340,47.4233057028,0.283302137982,0
Huismes,37420,47.2270033934,0.25509879488,0
Île-Bouchard,37220,47.1228671821,0.423044659345,-1
Ingrandes-de-Touraine,37140,47.2987909138,0.271834095537,0
Jaulnay,37120,46.9546212593,0.422081006076,-1
Joué-lès-Tours,37300,47.333556074,0.654546300116,0
Langeais,37130,47.3498571755,0.367495526989,0
Larçay,37270,47.352701653,0.776083557562,-1
Lémeré,37120,47.0937316918,0.334993321235,-1
Lerné,37500,47.1396272073,0.110609738021,-1
Liège,37460,47.2287701789,1.10899354005,0
Lignières-de-Touraine,37130,47.2948836484,0.417423372604,0
Ligré,37500,47.1089496241,0.272083554217,-1
Ligueil,37240,47.0423190397,0.817374235768,0
Limeray,37530,47.4553218405,1.03130220301,-1
Loches,37600,47.1201464232,0.97415185088,0
Loché-sur-Indrois,37460,47.0839468716,1.20363593791,0
Louans,37320,47.1794670914,0.739652182346,1
Louestault,37370,47.6062030941,0.655292241515,0
Louroux,37240,47.1561046765,0.761738298456,0
Lublé,37330,47.5273559572,0.255884396012,-1
Lussault-sur-Loire,37400,47.3899998844,0.920355361305,0
Luynes,37230,47.4114770179,0.542304378191,0
Luzé,37120,47.015289486,0.468618290088,-1
Luzillé,37150,47.2651645386,1.06257825,-1
Maillé,37800,47.0514867017,0.587132519839,-1
Manthelan,37240,47.1361002438,0.82161358566,1
Marçay,37500,47.0829995703,0.209654496806,-1
Marcé-sur-Esves,37160,47.0305269249,0.659737945823,0
Marcilly-sur-Maulne,37330,47.5485321042,0.224586992617,1
Marcilly-sur-Vienne,37800,47.0463483222,0.527587877222,0
Marigny-Marmande,37120,46.9765766171,0.481375571528,0
Marray,37370,47.6239178814,0.703746317881,-1
Mazières-de-Touraine,37130,47.3913160682,0.429463842673,0
Membrolle-sur-Choisille,37390,47.4448360187,0.624543767532,0
Mettray,37390,47.4542179515,0.65946644246,-1
Monnaie,37380,47.4985433749,0.786215614417,-1
Montbazon,37250,47.2839455811,0.706640870715,0
Monthodon,37110,47.6430916085,0.82248361857,0
Montlouis-sur-Loire,37270,47.3824921367,0.841267944196,0
Montrésor,37460,47.1526392935,1.20166068898,0
Montreuil-en-Touraine,37530,47.4879968822,0.95212009209,0
Monts,37260,47.2779892588,0.64548356483,0
Morand,37110,47.5634515197,1.0077505003,0
Mosnes,37530,47.4460775152,1.09838820184,0
Mouzay,37600,47.1043452782,0.900306738422,-1
Nazelles-Négron,37530,47.432533517,0.946831274999,0
Neuil,37190,47.1844634588,0.529053683282,-1
Neuillé-le-Lierre,37380,47.5114791555,0.916388700015,0
Neuillé-Pont-Pierre,37360,47.5504384264,0.550024622575,0
Neuilly-le-Brignon,37160,46.9710638354,0.781602671756,0
Neuville-sur-Brenne,37110,47.6147253318,0.916732764369,0
Neuvy-le-Roi,37370,47.6044637053,0.589828004611,0
Noizay,37210,47.4169793507,0.897184990068,-1
Notre-Dame-d'Oé,37390,47.4541825862,0.709247164919,-1
Nouans-les-Fontaines,37460,47.1332306828,1.31135598285,0
Nouâtre,37800,47.0331254987,0.560780750524,0
Nouzilly,37380,47.5371290234,0.740464665905,-1
Noyant-de-Touraine,37800,47.1020911221,0.567489914117,0
Orbigny,37460,47.2149787074,1.25683944841,-1
Panzoult,37220,47.1645476117,0.407008827504,0
Parçay-Meslay,37210,47.4520948829,0.742956066986,-1
Parçay-sur-Vienne,37220,47.0916485316,0.479598033589,0
Paulmy,37350,46.9807863071,0.827379730234,-1
Pernay,37230,47.4537949892,0.518019971725,-1
Perrusson,37600,47.0926524002,1.00808800981,0
Petit-Pressigny,37350,46.9099746457,0.917102483604,-1
Pocé-sur-Cisse,37530,47.4435625519,0.987369679483,0
Pont-de-Ruan,37260,47.2649227442,0.564294280514,1
Ports,37800,47.0141782746,0.538082911824,0
Pouzay,37800,47.0824835833,0.546990290456,-1
Preuilly-sur-Claise,37290,46.8500029976,0.930585707169,0
Pussigny,37800,46.9896027807,0.54864410398,-1
Razines,37120,46.9748443751,0.394788400898,0
Reignac-sur-Indre,37310,47.2227739628,0.916489887764,0
Restigné,37140,47.2867984367,0.23554247776,-1
Reugny,37380,47.4859477646,0.872119692494,-1
Riche,37520,47.3812692668,0.637590445417,0
Richelieu,37120,47.0143945569,0.315628916983,1
Rigny-Ussé,37420,47.2510833854,0.305125199741,-1
Rillé,37340,47.4462265152,0.218922496183,-1
Rilly-sur-Vienne,37220,47.055830392,0.499244209913,0
Rivarennes,37190,47.2512605554,0.362365468313,0
Rivière,37500,47.1446277658,0.266267354644,0
Roche-Clermault,37500,47.128052489,0.213550560203,0
Rochecorbon,37210,47.4295541891,0.760919667695,0
Rouziers-de-Touraine,37360,47.5311263676,0.647449146554,0
Saché,37190,47.2369371967,0.538217215608,-1
Saint-Antoine-du-Rocher,37360,47.4959926483,0.631034135983,0
Saint-Aubin-le-Dépeint,37370,47.6184568197,0.397095725554,0
Saint-Avertin,37550,47.3571561121,0.737544440483,0
Saint-Bauld,37310,47.1748289396,0.839355106635,0
Saint-Benoît-la-Forêt,37500,47.2128964711,0.321999441383,0
Saint-Branchs,37320,47.224480617,0.75823839932,0
Sainte-Catherine-de-Fierbois,37800,47.1566893573,0.676679379745,0
Saint-Christophe-sur-le-Nais,37370,47.6235750307,0.473186358315,0
Saint-Cyr-sur-Loire,37540,47.4185650638,0.657856616894,0
Saint-Épain,37800,47.1529048549,0.578633849265,-1
Saint-Étienne-de-Chigny,37230,47.3926426978,0.498863635836,-1
Saint-Flovier,37600,46.9710693566,1.02123750172,0
Saint-Genouph,37510,47.3724173906,0.589386626061,0
Saint-Germain-sur-Vienne,37500,47.1805914468,0.110524551892,0
Saint-Hippolyte,37600,47.0575770677,1.13256849166,0
Saint-Jean-Saint-Germain,37600,47.0847297585,1.05505942753,-1
Saint-Laurent-de-Lin,37330,47.5132118846,0.271661867347,0
Saint-Laurent-en-Gâtines,37380,47.5850036242,0.770610827293,0
Saint-Martin-le-Beau,37270,47.3613543999,0.909919604886,0
Sainte-Maure-de-Touraine,37800,47.1150065072,0.638598437549,0
Saint-Michel-sur-Loire,37130,47.3178105636,0.32657913623,0
Saint-Nicolas-de-Bourgueil,37140,47.2962592586,0.130334613981,0
Saint-Nicolas-des-Motets,37110,47.5842753802,1.0342950178,-1
Saint-Ouen-les-Vignes,37530,47.4793924491,1.00199980889,0
Saint-Paterne-Racan,37370,47.5816905056,0.466637692187,1
Coteaux-sur-Loire,37130,47.2909121663,0.301054429899,0
Saint-Pierre-des-Corps,37700,47.3884488197,0.738011772072,0
Saint-Quentin-sur-Indrois,37310,47.2088575557,1.03674729969,0
Saint-Règle,37530,47.4099495964,1.04070768948,0
Saint-Roch,37390,47.4460052887,0.574049173114,0
Saint-Senoch,37600,47.0564904332,0.953203885022,0
Saunay,37110,47.5987929508,0.95907236748,-1
Savigné-sur-Lathan,37340,47.4496709939,0.326681669854,1
Savigny-en-Véron,37420,47.2111243782,0.130191774161,0
Savonnières,37510,47.3465342134,0.558778925825,0
Sazilly,37220,47.1257115061,0.349907855669,-1
Semblançay,37360,47.5034499347,0.564845858172,-1
Sennevières,37600,47.1126296687,1.10632859904,0
Sepmes,37800,47.0806987926,0.684349143477,0
Seuilly,37500,47.1268380183,0.160711623152,-1
Sonzay,37360,47.5132295352,0.477318608406,-1
Sorigny,37250,47.2310354675,0.686650122405,-1
Souvigné,37330,47.5151982647,0.402687568024,-1
Souvigny-de-Touraine,37530,47.3983473379,1.08415329662,0
Sublaines,37310,47.2702127899,0.989804220269,0
Tauxigny-Saint-Bauld,37310,47.2077298094,0.829508341853,0
Tavant,37220,47.1179057551,0.385766006554,0
Theneuil,37220,47.0997750575,0.433594767528,-1
Thilouze,37260,47.2196901123,0.601021340969,0
Thizay,37500,47.1642216869,0.141915191024,-1
Tournon-Saint-Pierre,37290,46.7610344605,0.946565591011,0
Tour-Saint-Gelin,37120,47.0616135081,0.395504647146,0
Tours,37000,47.3986382281,0.696526376417,0
Tours,37100,47.3986382281,0.696526376417,0
Tours,37200,47.3986382281,0.696526376417,0
Trogues,37220,47.111278976,0.511032879391,0
Truyes,37320,47.2855863976,0.851603945631,0
Vallères,37190,47.3068592905,0.473611615141,0
Varennes,37600,47.0709398168,0.912799456944,0
Veigné,37250,47.2888419417,0.729965991438,-1
Véretz,37270,47.3522450777,0.810254495994,0
Verneuil-le-Château,37120,47.0424242806,0.457350796118,0
Verneuil-sur-Indre,37600,47.0358243641,1.0338624118,0
Vernou-sur-Brenne,37210,47.4364709418,0.840522961701,0
Villaines-les-Rochers,37190,47.2202766951,0.496409535046,0
Villandry,37510,47.331363549,0.500326807176,-1
Ville-aux-Dames,37700,47.3918448824,0.77454986041,1
Villebourg,37370,47.637086362,0.523444509985,1
Villedômain,37460,47.0438938302,1.25395399014,1
Villedômer,37110,47.5513740132,0.869987989658,1
Villeloin-Coulangé,37460,47.1350642786,1.23619125838,1
Villeperdue,37260,47.1974342509,0.638407189109,1
Villiers-au-Bouin,37330,47.5831138552,0.283424137003,1
Vou,37240,47.0942514937,0.84684851199,0
Vouvray,37210,47.4270674878,0.803667208286,-1
Yzeures-sur-Creuse,37290,46.7902872236,0.876208149129,0
Abrets en Dauphiné,38490,45.5418940561,5.59342426222,-1
Abrets en Dauphiné,38490,45.5418940561,5.59342426222,-1
Abrets en Dauphiné,38490,45.5418940561,5.59342426222,-1
Adrets,38190,45.2586070645,5.99155979387,-1
Adrets,38190,45.2586070645,5.99155979387,-1
Agnin,38150,45.3365990336,4.85997858164,0
Albenc,38470,45.2189306254,5.45835784112,0
Allemond,38114,45.1710812431,6.01841266014,0
Allevard,38580,45.3798822282,6.11410440285,-1
Ambel,38970,44.7995432334,5.93325975329,0
Anjou,38150,45.3485883521,4.88275176327,0
Annoisin-Chatelans,38460,45.7607896686,5.29198081726,1
